threshold,coverage,accuracy
0.28877687344414216,0.9431079323797139,0.9307135470527405
0.28270257286348954,0.9463589076723017,0.9285468911027138
0.2764546476407042,0.9496098829648895,0.9281068127353646
0.26725043060031717,0.9528608582574772,0.9273285568065507
0.2649478249516748,0.956111833550065,0.925875552533152
0.25682683049661864,0.9593628088426528,0.9237546594374788
0.2453512840937438,0.9626137841352406,0.9223235393448159
0.2391693283805347,0.9658647594278283,0.9212386401884888
0.23301916240966117,0.9691157347204161,0.9201610197920161
0.21966981433302102,0.9723667100130039,0.9194249414911401
0.21071689396892646,0.9756176853055917,0.9183605464845052
0.2039435694905031,0.9788686605981795,0.9166389903686483
0.19074381184623657,0.9821196358907672,0.9145978152929494
0.17488894261904173,0.985370611183355,0.9129000329924117
0.1646936889259673,0.9886215864759428,0.9112134166392634
0.15324800321511803,0.9918725617685306,0.9085545722713865
0.13466045376697047,0.9951235370611183,0.907546553413917
0.11659435989749159,0.9983745123537061,0.9058938456528818
